זמן התחלה,ממוצע
2025-06-04 00:00:00,49.6115976331361
2025-06-04 01:00:00,51.28901869158879
2025-06-04 02:00:00,50.27571592210767
2025-06-04 03:00:00,51.20191387559809
2025-06-04 04:00:00,50.353913043478265
2025-06-04 05:00:00,49.74326812428078
2025-06-04 06:00:00,49.944024390243904
2025-06-04 07:00:00,49.920997679814384
2025-06-04 08:00:00,48.65508982035928
2025-06-04 09:00:00,51.133295583238954
2025-06-04 10:00:00,48.824664224664225
2025-06-04 11:00:00,51.105710955710954
2025-06-04 12:00:00,49.73932448733414
2025-06-04 13:00:00,48.441483198146
2025-06-04 14:00:00,49.18523255813954
2025-06-04 15:00:00,49.93719512195122
2025-06-04 16:00:00,50.73623853211009
2025-06-04 17:00:00,50.34800469483568
2025-06-04 18:00:00,50.12202591283863
2025-06-04 19:00:00,52.33757431629013
2025-06-04 20:00:00,49.52540229885057
2025-06-04 21:00:00,49.85862884160757
2025-06-04 22:00:00,51.65177304964539
2025-06-04 23:00:00,48.85301624129931
