זמן התחלה,ממוצע
2025-06-19 00:00:00,49.862270642201835
2025-06-19 01:00:00,50.78731428571429
2025-06-19 02:00:00,51.5761961722488
2025-06-19 03:00:00,50.36575028636884
2025-06-19 04:00:00,49.51952095808384
2025-06-19 05:00:00,49.20928652321631
2025-06-19 06:00:00,50.390920096852305
2025-06-19 07:00:00,49.73570595099183
2025-06-19 08:00:00,51.99949811794228
2025-06-19 09:00:00,49.3253986332574
2025-06-19 10:00:00,48.69775678866588
2025-06-19 11:00:00,49.99642857142857
2025-06-19 12:00:00,49.68551564310545
2025-06-19 13:00:00,49.89099526066351
2025-06-19 14:00:00,50.0280637254902
2025-06-19 15:00:00,49.08855218855219
2025-06-19 16:00:00,51.92634660421545
2025-06-19 17:00:00,49.71771084337349
2025-06-19 18:00:00,51.82276995305164
2025-06-19 19:00:00,47.752238805970144
2025-06-19 20:00:00,49.87144549763033
2025-06-19 21:00:00,51.37224719101124
2025-06-19 22:00:00,50.081738035264486
2025-06-19 23:00:00,50.46994413407821
