זמן התחלה,ממוצע
2025-06-26 00:00:00,51.4242385786802
2025-06-26 01:00:00,49.98852867830424
2025-06-26 02:00:00,48.73668224299065
2025-06-26 03:00:00,49.835972060535504
2025-06-26 04:00:00,50.90481347773767
2025-06-26 05:00:00,51.46638246041413
2025-06-26 06:00:00,51.92934407364787
2025-06-26 07:00:00,50.86670934699104
2025-06-26 08:00:00,49.522121896162524
2025-06-26 09:00:00,50.22763005780347
2025-06-26 10:00:00,48.85022573363432
2025-06-26 11:00:00,50.91840909090909
2025-06-26 12:00:00,49.96790419161676
2025-06-26 13:00:00,50.82303172737956
2025-06-26 14:00:00,49.912400455062574
2025-06-26 15:00:00,50.08382352941177
2025-06-26 16:00:00,49.741522491349485
2025-06-26 17:00:00,49.01505250875146
2025-06-26 18:00:00,50.927102803738315
2025-06-26 19:00:00,50.46928327645051
2025-06-26 20:00:00,50.99131985731272
2025-06-26 21:00:00,49.78683274021353
2025-06-26 22:00:00,49.29680851063829
2025-06-26 23:00:00,50.67056737588653
