זמן התחלה,ממוצע
2025-06-05 00:00:00,48.611123986095016
2025-06-05 01:00:00,49.13076023391813
2025-06-05 02:00:00,50.38498253783469
2025-06-05 03:00:00,50.213583138173306
2025-06-05 04:00:00,49.95370152761457
2025-06-05 05:00:00,49.396686390532544
2025-06-05 06:00:00,49.587081339712924
2025-06-05 07:00:00,48.753287981859415
2025-06-05 08:00:00,50.57611428571428
2025-06-05 09:00:00,50.19249706916764
2025-06-05 10:00:00,50.13091334894614
2025-06-05 11:00:00,50.05864123957092
2025-06-05 12:00:00,51.617551963048506
2025-06-05 13:00:00,49.56123399301513
2025-06-05 14:00:00,50.98921679909194
2025-06-05 15:00:00,48.966317016317014
2025-06-05 16:00:00,49.075743162901304
2025-06-05 17:00:00,50.82217142857143
2025-06-05 18:00:00,49.86735187424426
2025-06-05 19:00:00,51.61776765375854
2025-06-05 20:00:00,49.763690476190476
2025-06-05 21:00:00,49.03249701314217
2025-06-05 22:00:00,50.38320895522388
2025-06-05 23:00:00,50.24545454545454
