זמן התחלה,ממוצע
2025-06-24 00:00:00,49.93361244019139
2025-06-24 01:00:00,51.40772727272728
2025-06-24 02:00:00,49.58113879003559
2025-06-24 03:00:00,48.628177458033576
2025-06-24 04:00:00,50.0594688221709
2025-06-24 05:00:00,49.97092198581561
2025-06-24 06:00:00,51.616036655211914
2025-06-24 07:00:00,48.78628841607565
2025-06-24 08:00:00,53.21742331288343
2025-06-24 09:00:00,48.598318385650224
2025-06-24 10:00:00,50.92829324169531
2025-06-24 11:00:00,49.1219512195122
2025-06-24 12:00:00,50.69225268176401
2025-06-24 13:00:00,48.832046783625735
2025-06-24 14:00:00,48.7906432748538
2025-06-24 15:00:00,49.039081746920495
2025-06-24 16:00:00,48.025029940119765
2025-06-24 17:00:00,50.83094384707288
2025-06-24 18:00:00,52.715894868585735
2025-06-24 19:00:00,48.39666283084004
2025-06-24 20:00:00,50.86544566544567
2025-06-24 21:00:00,49.643785632839226
2025-06-24 22:00:00,47.63706214689266
2025-06-24 23:00:00,49.14929245283019
