זמן התחלה,ממוצע
2025-06-06 00:00:00,49.249243306169966
2025-06-06 01:00:00,51.507107231920195
2025-06-06 02:00:00,50.19182968929804
2025-06-06 03:00:00,50.057870370370374
2025-06-06 04:00:00,50.38067915690866
2025-06-06 05:00:00,49.03069427527405
2025-06-06 06:00:00,49.4465737514518
2025-06-06 07:00:00,49.14918604651163
2025-06-06 08:00:00,49.41039903264813
2025-06-06 09:00:00,50.06322505800464
2025-06-06 10:00:00,51.61070154577883
2025-06-06 11:00:00,50.88625
2025-06-06 12:00:00,50.718140068886335
2025-06-06 13:00:00,50.66741706161138
2025-06-06 14:00:00,51.967020023557126
2025-06-06 15:00:00,49.59661426844015
2025-06-06 16:00:00,50.27755813953488
2025-06-06 17:00:00,48.65352941176471
2025-06-06 18:00:00,50.312572087658594
2025-06-06 19:00:00,49.59533492822966
2025-06-06 20:00:00,51.25290628706998
2025-06-06 21:00:00,49.09554285714285
2025-06-06 22:00:00,49.97863046044864
2025-06-06 23:00:00,48.220902612826606
