זמן התחלה,ממוצע
2025-06-29 00:00:00,49.529453681710216
2025-06-29 01:00:00,49.99230769230769
2025-06-29 02:00:00,48.27620164126612
2025-06-29 03:00:00,49.422413793103445
2025-06-29 04:00:00,49.36864111498258
2025-06-29 05:00:00,51.389605734767024
2025-06-29 06:00:00,50.14382929642445
2025-06-29 07:00:00,50.0655737704918
2025-06-29 08:00:00,50.633732057416275
2025-06-29 09:00:00,48.84239904988124
2025-06-29 10:00:00,52.25558282208589
2025-06-29 11:00:00,49.836557930258714
2025-06-29 12:00:00,49.9955005624297
2025-06-29 13:00:00,49.546720368239356
2025-06-29 14:00:00,49.25659276546091
2025-06-29 15:00:00,49.48691695108077
2025-06-29 16:00:00,49.59724880382775
2025-06-29 17:00:00,49.859704880817254
2025-06-29 18:00:00,48.94649827784156
2025-06-29 19:00:00,47.20910151691948
2025-06-29 20:00:00,50.34918224299066
2025-06-29 21:00:00,50.213689095127606
2025-06-29 22:00:00,50.48277511961722
2025-06-29 23:00:00,50.81780045351474
