זמן התחלה,ממוצע
2025-06-07 00:00:00,50.69100467289719
2025-06-07 01:00:00,50.060879904875144
2025-06-07 02:00:00,50.78378698224852
2025-06-07 03:00:00,51.21782857142857
2025-06-07 04:00:00,49.49777227722772
2025-06-07 05:00:00,48.306666666666665
2025-06-07 06:00:00,48.99978213507626
2025-06-07 07:00:00,51.370615563298486
2025-06-07 08:00:00,51.51559074299635
2025-06-07 09:00:00,50.42039397450753
2025-06-07 10:00:00,47.97831050228311
2025-06-07 11:00:00,49.11060975609756
2025-06-07 12:00:00,48.78634146341464
2025-06-07 13:00:00,50.09188876013906
2025-06-07 14:00:00,50.20912280701755
2025-06-07 15:00:00,51.28162291169451
2025-06-07 16:00:00,50.163429256594725
2025-06-07 17:00:00,50.13536439665472
2025-06-07 18:00:00,48.77516411378556
2025-06-07 19:00:00,48.71794285714285
2025-06-07 20:00:00,50.402219482120834
2025-06-07 21:00:00,49.26239520958084
2025-06-07 22:00:00,49.70926773455378
2025-06-07 23:00:00,49.49084158415842
