זמן התחלה,ממוצע
2025-06-02 00:00:00,51.09892086330935
2025-06-02 01:00:00,49.45691358024691
2025-06-02 02:00:00,50.13082524271845
2025-06-02 03:00:00,52.117033603707995
2025-06-02 04:00:00,50.74035087719298
2025-06-02 05:00:00,48.83500597371565
2025-06-02 06:00:00,50.34806763285024
2025-06-02 07:00:00,49.361207897793264
2025-06-02 08:00:00,49.86028202115158
2025-06-02 09:00:00,49.65079006772009
2025-06-02 10:00:00,50.31737089201878
2025-06-02 11:00:00,48.52271689497717
2025-06-02 12:00:00,49.15127020785219
2025-06-02 13:00:00,51.32574370709382
2025-06-02 14:00:00,51.23143851508121
2025-06-02 15:00:00,50.709929078014184
2025-06-02 16:00:00,50.05440289505428
2025-06-02 17:00:00,50.80687575392039
2025-06-02 18:00:00,51.44505238649593
2025-06-02 19:00:00,50.522950819672126
2025-06-02 20:00:00,49.53663484486873
2025-06-02 21:00:00,52.52013888888889
2025-06-02 22:00:00,48.85023752969121
2025-06-02 23:00:00,50.353658536585364
