זמן התחלה,ממוצע
2025-06-17 00:00:00,49.70694935217903
2025-06-17 01:00:00,48.5079950799508
2025-06-17 02:00:00,48.883651551312646
2025-06-17 03:00:00,50.42853828306264
2025-06-17 04:00:00,49.70532837670384
2025-06-17 05:00:00,50.63551847437425
2025-06-17 06:00:00,50.47636363636364
2025-06-17 07:00:00,48.580605381165924
2025-06-17 08:00:00,50.916893424036274
2025-06-17 09:00:00,50.25637663885578
2025-06-17 10:00:00,50.42756952841596
2025-06-17 11:00:00,49.064779161947904
2025-06-17 12:00:00,49.865959952885746
2025-06-17 13:00:00,50.74679564691657
2025-06-17 14:00:00,50.263373493975905
2025-06-17 15:00:00,49.153113553113556
2025-06-17 16:00:00,48.52269503546099
2025-06-17 17:00:00,50.19866017052375
2025-06-17 18:00:00,51.568023255813955
2025-06-17 19:00:00,50.053333333333335
2025-06-17 20:00:00,48.55682074408117
2025-06-17 21:00:00,48.09182530795073
2025-06-17 22:00:00,49.698366394399066
2025-06-17 23:00:00,50.552261904761906
