זמן התחלה,ממוצע
2025-06-03 00:00:00,49.76896149358226
2025-06-03 01:00:00,49.89544392523364
2025-06-03 02:00:00,50.273529411764706
2025-06-03 03:00:00,47.72727272727273
2025-06-03 04:00:00,48.458920187793424
2025-06-03 05:00:00,48.93278301886792
2025-06-03 06:00:00,49.407242990654204
2025-06-03 07:00:00,50.01173708920188
2025-06-03 08:00:00,48.93305588585017
2025-06-03 09:00:00,51.70273037542662
2025-06-03 10:00:00,49.76062717770035
2025-06-03 11:00:00,51.22688888888889
2025-06-03 12:00:00,50.94737470167065
2025-06-03 13:00:00,49.80480984340045
2025-06-03 14:00:00,48.77334851936219
2025-06-03 15:00:00,50.24278728606357
2025-06-03 16:00:00,49.39696616102683
2025-06-03 17:00:00,48.18506731946144
2025-06-03 18:00:00,50.03154897494305
2025-06-03 19:00:00,50.67444314185229
2025-06-03 20:00:00,51.11019184652278
2025-06-03 21:00:00,50.83093023255814
2025-06-03 22:00:00,49.32502896871379
2025-06-03 23:00:00,50.621960297766755
