זמן התחלה,ממוצע
2025-06-18 00:00:00,49.86205967867042
2025-06-18 01:00:00,50.273331302251705
2025-06-18 02:00:00,49.66811841138141
2025-06-18 03:00:00,49.824537509814064
2025-06-18 04:00:00,50.53868120202523
2025-06-18 05:00:00,50.38957773324989
2025-06-18 06:00:00,50.404478741991596
2025-06-18 07:00:00,50.34823082126299
2025-06-18 08:00:00,50.31041333583916
2025-06-18 09:00:00,50.25434352475351
2025-06-18 10:00:00,49.93220805923126
2025-06-18 11:00:00,50.11825254865674
2025-06-18 12:00:00,49.851511637388356
2025-06-18 13:00:00,49.85386338035876
2025-06-18 14:00:00,49.82853833671188
2025-06-18 15:00:00,49.56988246072307
2025-06-18 16:00:00,50.45963919569562
2025-06-18 17:00:00,50.23202047700669
2025-06-18 18:00:00,50.162593700537194
2025-06-18 19:00:00,50.311675380694346
2025-06-18 20:00:00,50.1910103376909
2025-06-18 21:00:00,49.9135218074393
2025-06-18 22:00:00,49.97007943072458
2025-06-18 23:00:00,50.15996085622378
