זמן התחלה,ממוצע
2025-06-06 00:00:00,50.20576119695879
2025-06-06 01:00:00,50.20091384175157
2025-06-06 02:00:00,49.81273632239662
2025-06-06 03:00:00,49.7749183948229
2025-06-06 04:00:00,49.89165198145483
2025-06-06 05:00:00,49.95676512505411
2025-06-06 06:00:00,50.60213857322481
2025-06-06 07:00:00,49.85106634806693
2025-06-06 08:00:00,50.13296695911026
2025-06-06 09:00:00,50.223585125983824
2025-06-06 10:00:00,50.31853861834998
2025-06-06 11:00:00,50.37687025445888
2025-06-06 12:00:00,50.301984280529375
2025-06-06 13:00:00,49.78766539866759
2025-06-06 14:00:00,50.185096323945196
2025-06-06 15:00:00,49.97028183833875
2025-06-06 16:00:00,50.41736036344954
2025-06-06 17:00:00,49.792832686170385
2025-06-06 18:00:00,49.77076702692712
2025-06-06 19:00:00,50.657664842791604
2025-06-06 20:00:00,50.460990104802356
2025-06-06 21:00:00,50.33953113761795
2025-06-06 22:00:00,49.954977794219296
2025-06-06 23:00:00,50.085124527502636
