זמן התחלה,ממוצע
2025-06-09 00:00:00,49.94037139737677
2025-06-09 01:00:00,50.31762418258472
2025-06-09 02:00:00,50.47829538892653
2025-06-09 03:00:00,50.39534485952497
2025-06-09 04:00:00,50.08149808201824
2025-06-09 05:00:00,50.09506952161688
2025-06-09 06:00:00,50.18241628786468
2025-06-09 07:00:00,49.961263224251915
2025-06-09 08:00:00,49.93426701108053
2025-06-09 09:00:00,49.56753241796257
2025-06-09 10:00:00,50.28531464386759
2025-06-09 11:00:00,50.18445995907019
2025-06-09 12:00:00,50.46871682653814
2025-06-09 13:00:00,50.455060356581505
2025-06-09 14:00:00,50.29352099646925
2025-06-09 15:00:00,50.42245314737511
2025-06-09 16:00:00,50.314543097007196
2025-06-09 17:00:00,50.65057033096931
2025-06-09 18:00:00,49.650569643900845
2025-06-09 19:00:00,50.04453524584365
2025-06-09 20:00:00,50.06531009682831
2025-06-09 21:00:00,50.063288898343465
2025-06-09 22:00:00,49.07267426041869
2025-06-09 23:00:00,50.59354405185255
