זמן התחלה,ממוצע
2025-06-02 00:00:00,49.81610181822565
2025-06-02 01:00:00,50.190768353546225
2025-06-02 02:00:00,50.756655054453894
2025-06-02 03:00:00,50.29861821489817
2025-06-02 04:00:00,50.169172315302845
2025-06-02 05:00:00,49.921055864762366
2025-06-02 06:00:00,50.91783001608829
2025-06-02 07:00:00,49.941685440254986
2025-06-02 08:00:00,49.95152578905801
2025-06-02 09:00:00,50.54584798743717
2025-06-02 10:00:00,49.08541704244625
2025-06-02 11:00:00,50.33883502718876
2025-06-02 12:00:00,50.30521916595075
2025-06-02 13:00:00,49.51587891778538
2025-06-02 14:00:00,50.20631190016234
2025-06-02 15:00:00,50.36156888416176
2025-06-02 16:00:00,51.01037389272473
2025-06-02 17:00:00,50.22013512879078
2025-06-02 18:00:00,50.35829101862865
2025-06-02 19:00:00,49.375094913157135
2025-06-02 20:00:00,50.183785433891195
2025-06-02 21:00:00,49.92337988998413
2025-06-02 22:00:00,50.54776142709554
2025-06-02 23:00:00,49.56657110548421
