זמן התחלה,ממוצע
2025-06-24 00:00:00,49.70157667592174
2025-06-24 01:00:00,50.128172389693084
2025-06-24 02:00:00,50.20347368682438
2025-06-24 03:00:00,50.38789080702511
2025-06-24 04:00:00,49.40105805489487
2025-06-24 05:00:00,50.12994959090858
2025-06-24 06:00:00,50.0564448914391
2025-06-24 07:00:00,49.887456774413565
2025-06-24 08:00:00,49.23597272466772
2025-06-24 09:00:00,50.16338514023397
2025-06-24 10:00:00,50.24798711244619
2025-06-24 11:00:00,50.11012825333187
2025-06-24 12:00:00,49.322564755498966
2025-06-24 13:00:00,49.80653089440675
2025-06-24 14:00:00,50.00897754188981
2025-06-24 15:00:00,49.77891640330485
2025-06-24 16:00:00,50.023008870914715
2025-06-24 17:00:00,50.48722031177903
2025-06-24 18:00:00,49.95588235743021
2025-06-24 19:00:00,49.43955841054021
2025-06-24 20:00:00,49.951029355297294
2025-06-24 21:00:00,49.870349148413325
2025-06-24 22:00:00,49.88253370886254
2025-06-24 23:00:00,49.51710534925039
