זמן התחלה,ממוצע
2025-06-26 00:00:00,49.931192017324804
2025-06-26 01:00:00,50.278059642361846
2025-06-26 02:00:00,49.82024355079719
2025-06-26 03:00:00,50.38538190433505
2025-06-26 04:00:00,50.14091748317395
2025-06-26 05:00:00,49.95046493676341
2025-06-26 06:00:00,50.194667952738655
2025-06-26 07:00:00,50.072889125687894
2025-06-26 08:00:00,49.6212259895922
2025-06-26 09:00:00,50.65358335458332
2025-06-26 10:00:00,50.20394415945092
2025-06-26 11:00:00,50.51308203967483
2025-06-26 12:00:00,50.03192519541091
2025-06-26 13:00:00,49.44988576524372
2025-06-26 14:00:00,50.10237447625951
2025-06-26 15:00:00,50.07783140611404
2025-06-26 16:00:00,50.05469168661684
2025-06-26 17:00:00,50.07516633767279
2025-06-26 18:00:00,50.20610068131569
2025-06-26 19:00:00,50.25650019998775
2025-06-26 20:00:00,49.8788851195176
2025-06-26 21:00:00,49.761942586338805
2025-06-26 22:00:00,49.92265586594089
2025-06-26 23:00:00,49.06729363199914
