זמן התחלה,ממוצע
2025-06-13 00:00:00,50.045608770289576
2025-06-13 01:00:00,50.166947684542485
2025-06-13 02:00:00,49.88679847204548
2025-06-13 03:00:00,50.10925134067693
2025-06-13 04:00:00,50.02349386879532
2025-06-13 05:00:00,49.96764692405924
2025-06-13 06:00:00,50.29710589413529
2025-06-13 07:00:00,49.577266975660315
2025-06-13 08:00:00,49.59666504214631
2025-06-13 09:00:00,50.548627331444735
2025-06-13 10:00:00,50.40700833929956
2025-06-13 11:00:00,50.02552635103397
2025-06-13 12:00:00,50.194950144854126
2025-06-13 13:00:00,50.37324189193963
2025-06-13 14:00:00,49.701214734704195
2025-06-13 15:00:00,49.690136041935254
2025-06-13 16:00:00,50.90573672100481
2025-06-13 17:00:00,49.68532023884849
2025-06-13 18:00:00,50.36406360487017
2025-06-13 19:00:00,50.43627377874339
2025-06-13 20:00:00,49.36259655932924
2025-06-13 21:00:00,50.054766504541256
2025-06-13 22:00:00,49.847639535391615
2025-06-13 23:00:00,49.285486551794
