זמן התחלה,ממוצע
2025-06-17 00:00:00,49.544228138565586
2025-06-17 01:00:00,49.946528825120055
2025-06-17 02:00:00,50.15722838835432
2025-06-17 03:00:00,49.59018401920319
2025-06-17 04:00:00,49.69579107807443
2025-06-17 05:00:00,50.52010246524733
2025-06-17 06:00:00,50.05942318663805
2025-06-17 07:00:00,49.84649710966034
2025-06-17 08:00:00,49.46205721686045
2025-06-17 09:00:00,50.00720650975536
2025-06-17 10:00:00,50.29782194506202
2025-06-17 11:00:00,50.52704846225221
2025-06-17 12:00:00,49.288538987839146
2025-06-17 13:00:00,50.2165450449594
2025-06-17 14:00:00,49.816502335631
2025-06-17 15:00:00,49.76789306304106
2025-06-17 16:00:00,50.40721732599011
2025-06-17 17:00:00,50.78872154302428
2025-06-17 18:00:00,49.77195709632187
2025-06-17 19:00:00,50.43061386955273
2025-06-17 20:00:00,50.163213685212924
2025-06-17 21:00:00,50.5033914211416
2025-06-17 22:00:00,50.05676148689079
2025-06-17 23:00:00,50.240138342781286
