זמן התחלה,ממוצע
2025-06-14 00:00:00,50.18091088435706
2025-06-14 01:00:00,50.144208026475205
2025-06-14 02:00:00,49.27084285286506
2025-06-14 03:00:00,50.149862091600355
2025-06-14 04:00:00,50.061986546964846
2025-06-14 05:00:00,49.38266665561081
2025-06-14 06:00:00,50.0009049241813
2025-06-14 07:00:00,50.755122773662904
2025-06-14 08:00:00,49.492325466185925
2025-06-14 09:00:00,50.304732139618395
2025-06-14 10:00:00,50.59352627728639
2025-06-14 11:00:00,49.653404469578604
2025-06-14 12:00:00,49.696048413492385
2025-06-14 13:00:00,50.19841301285511
2025-06-14 14:00:00,50.20386032589502
2025-06-14 15:00:00,49.52388237403187
2025-06-14 16:00:00,50.37228504222072
2025-06-14 17:00:00,49.81493215023411
2025-06-14 18:00:00,49.98326393994708
2025-06-14 19:00:00,49.894760229355775
2025-06-14 20:00:00,49.902388252202456
2025-06-14 21:00:00,50.14323072970379
2025-06-14 22:00:00,50.1934199792666
2025-06-14 23:00:00,50.18254743161264
