זמן התחלה,ממוצע
2025-06-16 00:00:00,49.89623107797125
2025-06-16 01:00:00,50.225292098494435
2025-06-16 02:00:00,49.94790019773319
2025-06-16 03:00:00,50.271161482244054
2025-06-16 04:00:00,50.65806037172396
2025-06-16 05:00:00,50.53248950713176
2025-06-16 06:00:00,50.317497798861076
2025-06-16 07:00:00,49.57462123500552
2025-06-16 08:00:00,50.12652403107476
2025-06-16 09:00:00,49.6331665890866
2025-06-16 10:00:00,50.86308025108722
2025-06-16 11:00:00,50.62627712342363
2025-06-16 12:00:00,49.2565195690041
2025-06-16 13:00:00,49.86210459039422
2025-06-16 14:00:00,50.391759360041426
2025-06-16 15:00:00,49.43330205126221
2025-06-16 16:00:00,50.284407149981895
2025-06-16 17:00:00,49.82667059657814
2025-06-16 18:00:00,50.43226353273191
2025-06-16 19:00:00,49.76284354655195
2025-06-16 20:00:00,49.960251027881824
2025-06-16 21:00:00,50.52969651668581
2025-06-16 22:00:00,50.45323146497478
2025-06-16 23:00:00,49.868331110433175
