זמן התחלה,ממוצע
2025-06-19 00:00:00,50.91028935838318
2025-06-19 01:00:00,49.930744845037665
2025-06-19 02:00:00,49.392171665509366
2025-06-19 03:00:00,50.35705138664022
2025-06-19 04:00:00,50.223892019401084
2025-06-19 05:00:00,49.388943404608966
2025-06-19 06:00:00,49.707532570017996
2025-06-19 07:00:00,50.29416229854985
2025-06-19 08:00:00,50.812393100167206
2025-06-19 09:00:00,50.18883738629425
2025-06-19 10:00:00,49.63132496663284
2025-06-19 11:00:00,50.21137570349427
2025-06-19 12:00:00,49.75025065438454
2025-06-19 13:00:00,50.224587623089924
2025-06-19 14:00:00,49.3882256618071
2025-06-19 15:00:00,50.0971374049624
2025-06-19 16:00:00,49.73012983208127
2025-06-19 17:00:00,50.39260466164265
2025-06-19 18:00:00,50.46853404886501
2025-06-19 19:00:00,49.8069447134197
2025-06-19 20:00:00,50.46667834845324
2025-06-19 21:00:00,49.24420142186989
2025-06-19 22:00:00,50.511469132538025
2025-06-19 23:00:00,50.33392216238065
